name,telephone,mail,website
TENNIS CLUB SUD ESTUAIRE,None,tcse@hotmail.fr,http://club.quomodo.com/tennis-club-sud-estuaire
TC LAVEDAN ARGELES PIERREFITTE,0615411102,tennisclublavedan@gmail.com,http://www.club.fft.fr/tclavedan
TENNIS CLUB PYRENEES BIGORRE,0661758149,tcpb65@gmail.com,http://www.tcpb65.fr
TARBES CHEMINOTS SPORTS T.C,0562341035,None,None
TARBES TENNIS CLUB U.A.T,0562932009,tennis.uat@wanadoo.fr,http://www.club.fft.fr/tennisuat/23650032_a/cms/index_public.php?PHPSESSID=e85ce
SOUMOULOU TC,0559046043,59640243@fft.fr,http://www.club.fft.fr/soumouloutc/09640243_a/cms/index_public.php?PHPSESSID=933
TRIE SUR BAISE TENNIS CLUB,None,tennisclubtriais@yahoo.fr,None
TENNIS CLUB LANDAIS,0240572550,tc.landais@fft.fr,https://tennisclublandais44.wordpress.com/
TENNIS CLUB SEBASTIENNAIS,0240804566,tcsebastiennais@orange.fr,https://www.tcsebastiennais.com/
TOURNAY TENNIS CLUB,None,None,https://www.facebook.com/tennisclubtournay/
MONTAUT TC,None,09640163@fft.fr,None
MERIDIEN SPORTS TENNIS CLUB,0562932220,None,None
LOURDES TENNIS CLUB,0562940090,tennis.lourdes@orange.fr,http://www.club.fft.fr/tennislourdes
RABASTENS DE BIGORRE T.C,0562965891,lionel.saintagne@orange.fr,None
ODOS TENNIS CLUB,0562450553,jso.tennis@orange.fr,https://club.fft.fr/tcjsodos/60650120_a/cms/index_public.php?us_action=show_note_siteu0026login_off=1u0026ui_id_site=1
POUYASTRUC TENNIS CLUB,0622277486,club.tennis.pouyastruc@gmail.com,http://tcp.pouyastruc.free.fr/tcp/
LAMARQUE PONTACQ,0665720150,asclamarquetennisclub@fft.fr,None
IBOS TENNIS CLUB,0660581366,tc.ibos@orange.fr,https://www.facebook.com/TC-IBOS-106926464165835
LANNEMEZAN TENNIS CLUB,0682045551,tclannemezan@orange.fr,http://www.club.fft.fr/tclanemezan
SEMEAC OLYMPIQUE TENNIS,0562363606,tennissemeacolympique@gmail.com,http://www.club.fft.fr/tcsemeacolympique
NAY TC,0559611989,59640095@fft.fr,http://www.club.fft.fr/naytc
MAUBOURGUET TENNIS CLUB,0683709545,23650034@fft.fr,http://www.club.fft.fr/somtennismaubourguet/
GESPE TENNIS SPORT,0683118861,gespetennissport@gmail.com,https://fr-fr.facebook.com/gespetennissport/
LES EPERVIERS TENNIS CLUB,None,None,None
LOUEY TENNIS CLUB,None,louey.tennis@orange.fr,http://www.club.fft.fr/tclouey
COMITE HAUTES PYRENEES TENNIS,0562519899,comite.hautes-pyrenees@fft.fr,http://www.comite.fft.fr/hautes-pyrenees/
CSA EDELWEISS TENNIS,0562368344,club.edelweiss@gmail.com,http://www.club-edelweiss.fr
CIGOGNES TENNIS CLUB,None,None,None
BOURS BAZET TENNIS CLUB,None,bazet.tennis@gmail.com,None
BARBAZAN DEBAT TENNIS CLUB,None,contact.barbazantennis@gmail.com,https://www.facebook.com/Tennis-Club-Barbazan-Debat-938719632969516/
JUILLAN TENNIS CLUB,None,juillantennis@gmail.com,http://juillantennis.free.fr/
AZEREIX OSSUN TENNIS CLUB,0562328396,None,http://www.club.fft.fr/tcazereixossun65
BAGNERES DE BIGORRE TENNIS,0562942559,tcbb.tennis@orange.fr,https://www.facebook.com/TCBB65200/
ASC AUREILHAN TENNIS,0634576193,ascatennis@laposte.net,http://ascatennis.jimdo.com/
ESPOEY AS,0672145818,59640231@fft.fr,None
GALAN TENNIS CLUB,0645352525,None,http://www.club.fft.fr/tennisclubgalanais/23650241_a/cms/index_public.php?PHPSES
ARTIGUELOUTAN TC,None,tennisartigueloutan@hotmail.fr,None
GER FOYER RURAL,None,59640156@fft.fr,http://www.club.fft.fr/frgertennis/
BORDERES SUR ECHEZ TENNIS CLUB,0641802502,borderestennisclub65@gmail.com,https://www.facebook.com/jabtennis/
TENNIS CLUB DU VIGNOBLE,0240809047,tcv.bureau@gmail.com,https://www.tcvignoble.fr
TENNIS CLUB DU CELLIER,0618252179,tennisclubcellier@fft.fr,http://tennisclub-cellier.e-monsite.com/
TENNIS CLUB D'HERIC,0240576167,tennisclub.heric@gmail.com,http://www.club.fft.fr/tcheric
TENNIS CLISSON GETIGNE,None,tcg44190@gmail.com,http://club.quomodo.com/tennisclissongetigne
TC VIGNOLAIS,0631406166,tennisclubvigneux@gmail.com,http://www.club.fft.fr/tcvignolais
BOEIL BEZING SPORTS,0559532310,59640160@fft.fr,None
TC TREILLIERES,None,info.tctreillieres@gmail.com,http://tennis.c.treillieres.free.fr
TC SUCEEN,0251811599,contact.tennisclubsuceen@gmail.com,http://www.tennisclubsuceen.fr/
TC ST PHILBERT DE GD LIEU,None,tcstphilbert@fft.fr,http://www.club.fft.fr/tcstphilbert/
TC OUDON CHAMPTOCEAUX,None,tennis.club.oudon.champtoceaux@gmail.com,http://www.club.fft.fr/tcoc
TENNIS CLUB LA PLANCHE,0240319715,clubtennislaplanche@gmail.com,None
ARRODETS EZ ANGLES TENNIS CLUB,None,None,None
TC GRANDCHAMP,0680914762,lalemaitre@gmail.com,http://asgtennis.clubeo.com
ASSAT AVENIR,0624668336,59640227@fft.fr,None
TC DE SAUTRON,0962542577,tc.sautron@gmail.com,http://www.tcsautron.fr
TC ST MARS DU DESERT,0240296059,None,http://www.club.fft.fr/tc.marsien
TC STEPHANOIS,0240578916,sg.tennis@orange.fr,http://www.monclubtennis.fr/tcstephanois
TC MALVILLOIS,0240564550,tcmalvillois@yahoo.fr,http://www.club.fft.fr/tennisclubmalvillois
TC DE MAISDON,None,tcmaisdon@gmail.com,None
TC LANDEMONTAIS,0240987357,None,None
TC SAINTE PAZANNE,None,contact@tcsp.fr,https://www.tcsp.fr/
TC DE BOUAYE,0240655728,tcbouaye@free.fr,http://www.club.fft.fr/tcbouaye
TC DE CARQUEFOU,0674558303,tc.carquefou@fft.fr,http://www.tennisclubcarquefou.fr/
TC COUERONNAIS,None,tennisclubcoueronnais@gmail.com,http://www.club.fft.fr/tenniscoueron/
TC DE BASSE GOULAINE,0240035303,tcbg@fft.fr,http://www.club.fft.fr/tc.bassegoulaine
ST MEDARD TC,None,None,None
TC DE LA MARRIERE,None,adrian.pop@univ-nantes.fr,None
BORDES TC,0601012645,59640258@fft.fr,http://www.club.fft.fr/tcbordes64
SNUC TENNIS,0240404307,info@snuc-tennis.com,https://www.snuc-tennis.fr
TC AIGREFEUILLE REMOUILLE,None,aigrefeuilletennis@gmail.com,http://www.tcar44.fr
SAINTE LUCE TENNIS,0240259184,saintelucetennis@gmail.com,http://www.saintelucetennis.fr/
RAQUETTES CLUB DE ROUANS,0607172931,rcrluc@gmail.com,http://rcrouans.canalblog.com/
TC DE MALACQUET - FAY DE BRETAGNE,0240874777,tcmalacquetfay@free.fr,http://www.club.fft.fr/tcmalacquet/
SAINT HERBLAIN TENNIS CLUB,0781700404,shtc.tennis@outlook.com,http://www.shtc.fr
ORVAULT CHOLIERE TC,0240636058,octc.orvault@fft.fr,http://www.club3.fft.fr/octc-orvault
NORT ATHLETIC CLUB TENNIS,0973523163,contact@nac-tennis.fr,http://www.nac-tennis.fr
M.S.CHANTENAYSIEN,0240465822,msctennis44@gmail.com,http://www.club.fft.fr/metallosportchantenaysien.tennis
NEC,0240143622,nectennis@neuf.fr,http://www.nec-tennis.fr
NANTES OUEST TENNIS CLUB,None,nantesouest-tc@fft.fr,http://www.club.fft.fr/nantesouest-tc
HIRONDELLE TENNIS CLUB,0240541040,contact@hirondelle-tennis.fr,http://hirondelle-tennis.fr
TC BOIS D'ORVAULT,None,tcbo@fft.fr,http://club.quomodo.com/tcbo
MACHECOUL TENNIS,None,machecoultennis@gmail.com,http://www.club.fft.fr/machecoultennis
R.A.C.CHEMINOTS,None,None,http://www.club.fft.fr/racc-tennis.nantes
LE SPORTING CLUB NANTES,0240430000,contact@lesporting.com,http://www.lesporting.com
LIGUE PAYS DE LA LOIRE TENNIS,0240031891,ligue.pays-loire@fft.fr,http://www.ligue.fft.fr/pays-loire
ESPERANCE SPORTIVE BIGNONNAISE,None,esbtennis44@gmail.com,None
ESPOIR DE CHANTENAY,None,contact@espoirdechantenay.fr,https://espoirdechantenay.fr/
ES HAUTE GOULAINE,0240474623,contact@eshg-tennis.fr,http://www.eshg-tennis.fr
ENTENTE TENNIS VERTOU,0251791710,etvertou@orange.fr,http://www.club.fft.fr/et.vertou
EVEIL PHILBERTIN,None,tennisphilbertin@free.fr,http://www.club.fft.fr/tennisphilbertin
ETOILE ARTHONNAISE SEC TENNIS,0651517338,tennis.etoile.arthonnaise@gmail.com,https://www.tennis-club-chaumes-en-retz.com
DON BOSCO TENNIS NANTES,0240523956,donbosco.tennis@free.fr,http://donbosco.tennis.free.fr
COUNTRY CLUB NANTAIS,0240864090,countrynantais1978@gmail.com,http://www.tenniscountryclubnantais.com
ESPOIR DE VIEILLEVIGNE,0620254217,espoirdevieillevigne.tennis@orange.fr,None
HERBADILLA TENNIS LA CHEVROLIERE,0240043078,herbadilla-tennis@fft.fr,None
CLB ROCHESERVIERE,0251065734,clb.tennis85620@yahoo.fr,http://www.clb-tennis.fr
CHAPELLE BASSE MER ASS. TENNIS,None,cbmat.contact@gmail.com,http://cbmat.e-monsite.com
ASC D'INDRET,None,None,None
AS RAQUETTES CUGANDAISES,None,lesraquettescugandaises@laposte.net,http://www.club.fft.fr/raquettescugandaises
AS LOISIRS DE LA BERGERIE,0240867807,None,None
TC GAGNERIE,0240760514,tennis@tc-gagnerie.fr,http://www.tc-gagnerie.fr/
AS MANGIN BEAULIEU NANTES,None,contact@asmbtennis.fr,http://asmbtennis.fr/
AS CORDEMAIS,None,asc-tenniscordemais@orange.fr,http://club.quomodo.com/as-cordemais-tennis
ALC TEN.ST AIGNAN DE GD.LIEU,None,None,None
AL DES COUETS,None,alctennis@laposte.net,http://www.alc-tennis.org/
CONSEIL DEPARTEMENTAL 44,None,thierry.verdier@loire-atlantique.fr,None
A.L.DE DOULON,None,aldtennis44@gmail.com,http://www.aldoulon.org
A S. ST JEAN DE BOISEAU,None,assjbtennis@gmail.com,http://www.club.fft.fr/assjbtennis
E.T.C. LES SORINIERES,0683795335,etc.les-sorinieres@fft.fr,http://www.club.fft.fr/etc-les-sorinieres
TC GRENAY,None,tcgrenay@gmail.com,http://club.fft.fr/tcgrenay
TC DIVION,None,tennisclubdivion@gmail.com,None
AS LES MONTAGNARDS,None,lesmontagnardstennis@gmail.com,http://www.club.fft.fr/tennislamontagne44
TC CROISILLES,0608246302,tennisclubcroisilles@gmail.com,None
TC DAINVILLE,0647976988,None,http://www.tennisclubdainville.fr
AS BISCUITERIE NANTAISE,None,christophedelaire44@yahoo.com,None
TC BRUAY LA BUISSIERE,0321539787,usobltennis@gmail.com,http://usobltennis.jimdo.com/
TC BOUVIGNY-BOYEFFLES,0613574197,tcbouvignyboyeffles@gmail.com,https://tcbouvigny-boyeffles.sportsregions.fr/
TC AVESNES AUBIGNY,0610076008,monsieur.turpin@free.fr,None
TC ACHICOURT,None,tca.achicourt@gmail.com,http://achicourt.tennis62.com
SC SAINT-NICOLAS,0321585361,62nounours@orange.fr,http://www.club.fft.fr/tcsaintnicolas
RACING CLUB ARRAS TENNIS,0950880553,rc.arras.tennis@fft.fr,http://www.club3.fft.fr/rc-arras-tennis
MONT SAINT ELOI TENNIS,0681063703,None,None
COMITE LOIRE ATLANTIQUE TENNIS,0240586170,None,None
TC CORBEHEM,0771843618,tccorbehem@fft.fr,http://tennisclubcorbehem.free.fr
AT BETHUNE,0321573230,tennis.bethunois@wanadoo.fr,http://www.club.fft.fr/atbethune
ASSOCIATION SPORTIVE LA VICTOIRE A BAPAUME,0628558546,None,None
AL TILLOY LES MOFFLAINES,0676660777,jb.dhenin@orange.fr,None
REZE TC,0240759049,contact@rezetennisclub.fr,https://rezetennisclub.fr
TC HOUDAIN,0649449627,seniorstch@gmail.com,https://ballejaune.com/club/tchoudain
SAINT AMANS TENNIS CLUB,0698632933,tcsa.81240@outlook.fr,https://www.facebook.com/tcsa81/
TC DOUAI,0327874809,tcdouai2@wanadoo.fr,http://tennisclubdouai.com/
LE S'MATCH,None,None,None
A.THOUAREENNE,0987063282,atttennisdethouare@gmail.com,http://www.tennisthouare.fr
ENTENTE TC GUESNAIN,0327875454,secretariat@tcguesnain.fr,http://tcguesnain.fr
CERCLE LAIQUE TENNIS BARLIN,0617232263,tcbarlin@gmail.com,https://www.facebook.com/TennisClubBarlin
SEMALENS TENNIS CLUB,None,None,None
LAUTREC TENNIS CLUB,None,tennisclublautrec@yahoo.fr,None
LAGARRIGUE TENNIS CLUB,0688618375,tclagarrigue@gmail.com,http://club.quomodo.com/tcl/
SAIX TENNIS CLUB,0563747176,23810593@fft.fr,http://www.club.fft.fr/saixtennis
CASTRES TENNIS DU REY,0604464248,audrex81@hotmail.com,None
ROQUECOURBE TENNIS CLUB,0686970955,serge.gleizes@orange.fr,http://www.club.fft.fr/tc.roquecourbe/60810555_a/cms/index_public.php?us_action=show_note_siteu0026login_off=1u0026ui_id_site=1
CASTRES T.C DU SIDOBRE,0788024117,tennis.sidobre@gmail.com,https://www.tcsidobre.com
PUYLAURENS CUQ-TOULZA T.C,0563702439,tcpct81@laposte.net,http://club.quomodo.com/tcpct
CASTRES OCCITAN PADEL,None,cop81100@gmail.com,None
DOURGNE OLYMPIQUE TENNIS CLUB,0563503120,dourgneolympiquetennis@gmail.com,None
REVEL SAINT FERREOL TCM,0561275428,tennisrevel@gmail.com,https://www.tennisclubrevel.fr
BRASSAC TENNIS CLUB,0563745716,None,None
AUSSILLON TENNIS CLUB,0563985614,tennisaussillon@orange.fr,None
TENNIS ET PADEL CLUB BARBOSSI,0982344345,None,None
TENNIS ET GLISSE,None,olivier.vergonjeanne@fft.fr,http://tennisetglisse.e-monsite.com/
CASTRES T.C DU TRAVET,0685013222,tennisclubdutravet@gmail.com,http://tennis-club-du-travet-castres.exotennis.com/
REALMONT TENNIS CLUB,0602239290,tcrealmont@gmail.com,http://www.tcrealmont.fr/
GRAULHET TENNIS CLUB,0955119549,None,None
TENNIS ARENES DE CIMIEZ,0493810646,tennisdesarenescimiez@gmail.com,None
TENNIS DES BAOUS,0492110441,stjeannet.tennis@gmail.com,http://www.club.fft.fr/assjtennis
CASTRES AS P.FABRE TENNIS CLUB,0563746390,castres.aspf@pierre-fabre.com,None
TENNIS CLUB FIELDING,0619440326,None,None
CASTRES T.C DES CEDRES,0563596860,florent.chard@orange.fr,None
TENNIS ALTITUDE 500 GRASSE,0493368760,tennisaltitude500grasse@gmail.com,http://www.club.fft.fr/asptt-grasse/
TCM MOUANS SARTOUX,0493757655,tcmouans@wanadoo.fr,http://www.tcmouans.com
TCM ST VALLIER DE THIEY,0662756238,tennisclub.saintvallier@orange.fr,http://www.club.fft.fr/tcm.st.vallier.de.thiey
TCM CABRIS,0493605439,tcm-cabris@orange.fr,http://tcmcabris.jimdo.com
TCM VENCOIS,0493581550,frenchriviera.tennisacademy@sfr.fr,http://www.club.fft.fr/tcmvencois
TC VESPINS,0493079955,tcvespins@gmail.com,http://www.tennisclubdesvespins.com
TCM COLOMARS,0618105190,tenniscolomars@hotmail.fr,http://www.club.fft.fr/tcmcolomars
TCM OPIO,0663241674,tennisopio@laposte.net,http://www.club.fft.fr/tennis.club.opio
TC VAL DE CAGNES,0493202040,None,http://tennisclub-cagnes.fr/
TCM BIOT,0493651698,tcmbiot@free.fr,http://tcmbiot.wix.com/tennis-biot
TCM DE CALLIAN,0494476389,tcmcallian@gmail.com,http://www.tcmcallian.fr/
TC TIGNET,0493663350,tennisclubtignet@orange.fr,https://ballejaune.com/club/tc.tignet
TCM FALICON,0677852983,tennisclubfalicon@sfr.fr,https://ballejaune.com/club/tennisclubfalicon
TC PEYMEINADE,0493422573,tcpeymeinade@orange.fr,http://www.club.fft.fr/tc.peymeinade
TC NICE GIORDAN,0497102330,tcngiordan@gmail.com,http://www.tcnice-giordan.fr
TC ROQUETTAN,0492191050,tcr@fft.fr,http://www.tennispadelroquettan.org/
TC ST ANDRE DE LA ROCHE L'ABADIE,0662662503,tennisstandre@sfr.fr,https://ballejaune.com/club/tennisstandre
TC MÉDITERRANEE,0493849286,tennis.mediterranee@wanadoo.fr,http://www.club.fft.fr/tc-mediterranee
TC MOUGINS,0492925994,Tennismougins@orange.fr,http://www.tennisclubmougins.com
TC VALLAURIS GOLFE JUAN,0493634123,tc.vallaugolfe@gmail.com,None
TC VIGNAL,0493601420,tcvignal@gmail.com,https://academietennisfrance.fr/infrastructures-terrains-tennis/le-site-dentrainement/
TC LA ROSERAIE FONTMERLE,0493331979,fabrice.ravaux@wanadoo.fr,http://tennisantibes.com/
TC GORBELLA,0975975558,tc.gorbella@fft.fr,http://www.tcgorbella.fr/
TC CHATEAUNEUF,0658651963,contact@tennischateauneuf.com,http://www.tennischateauneuf.com/
TC CARROS,0493082136,None,http://www.club.fft.fr/tennisclubcarros
TC ACACIAS,0493077784,tennislesacacias@gmail.com,http://www.club.fft.fr/tc-acacias
TC ANTIBES JUAN LES PINS,0493658095,tcantibes@orange.fr,https://www.tennisclubantibes.fr
TC BAGNOLS EN FORET,0610910804,evelynebrun83@orange.fr,http://www.tennisbagnolsenforet.com/
T POPULAIRE WEISWEILLER,0493334987,jonathanlemoine1184@gmail.com,http://www.tcantibes-weisweiller.fr/
SAS PADEL RIVIERA,None,contact@padel-riviera.com,http://www.padel-riviera.com
SAINT RAPHAEL CC,0494954300,srcc@orange.fr,http://www.tennissaintraphael.com
TC D'AGAY,0494820799,tennis.agay@wanadoo.fr,http://tennis-agay.fr/
LABRUGUIERE TENNIS CLUB,0613455278,None,None
PADEL TENNIS CLUB DES ADRETS,0652679475,tennisclub.adrets@free.fr,https://www.facebook.com/PadeletTennisAdrets
SPORT ET LEISURE FRANCE,0662150691,v.neveu@vignalcountryclub.com,https://www.vignalcountryclub.com
MONTFLEURY CANNES TENNIS CLUB,0493389960,tennismontfleury@gmail.com,https://fr-fr.facebook.com/TennisMontfleury/
NICE  LAWN TENNIS CLUB,0492155800,contact@niceltc.com,http://www.niceltc.com
HUB PADEL,0662592370,contact@hubpadel.com,http://hubpadel.com
LA RAQUETTE ROQUEFORTOISE,0613612682,raquet.roquefortoise@free.fr,http://www.lr-roquefortoise.fr/infos_club/index.php
GSEM TENNIS,0493919046,club@gsemtennis.fr,http://www.gsemtennis.fr/club/
TC DE FAYENCE,0494841760,tennisclubdefayence@gmail.com,http://www.club.fft.fr/tennisclubdefayence
CSA 21° RIMA FREJUS - section,0609105359,jpmiotto47@gmail.com,None
CLUB TENNIS BASKET BALL,None,club.tennis.ctbb@gmail.com,https://ctbbtennis.clubeo.com/
CANNES TENNIS LACOUR,0493436357,cannestennislacour@outlook.fr,http://www.cannestennis.com/
GTC VALESCURE - section,0494824046,direction@golfdevalescure.com,http://www.golfdevalescure.com
AZUR TENNIS SPORTS VALROSE,0646230943,padelnice@gmail.com,http://www.padeltennisnice.fr
TC BEAULIEU,0493010519,info@tcbeaulieu.com,http://www.lestennisdebeaulieu.com
AT SAINT PAULOISE,0688918387,atsaintpaul@gmail.com,None
ST PAUL LA COLLE OMNISPORTS,0493326808,contact@spcoc-tennis.org,http://www.club.fft.fr/spcoc.tennis
AT MONTAUROUX,0494679492,j.miridjian@free.fr,https://www.facebook.com/ATM-Montauroux-405373089893792
ASSA TENNIS,0612196054,ericrecoura06@gmail.com,http://assatennis.free.fr
ASTL ST CEZAIRE,0493602753,astltennis@gmail.com,http://www.astlsaintcezaire.fr/
ASS TC DE L ARA,0660520795,tennisdelara@gmail.com,https://ballejaune.com/club/tennislaravence
HANDISPORT ANTIBES MEDITERRANEE,None,handisportantibes@hotmail.com,None
ASPTT NICE,0493311606,asptttennisslv@wanadoo.fr,https://nice.asptt.com/activity/tennis/
ASPTT CANNES,0493482322,aspttcannes@wanadoo.fr,http://cannes-le-cannet.asptt.com/
COMITE ALPES MARITIMES TENNIS,0497257680,comite.alpes-marit@fft.fr,http://www.comite.fft.fr/alpes-maritimes
ASPREMONT TENNIS CLUB,0664047430,schlichtergregory@gmail.com,https://www.facebook.com/Tennis-Club-dAspremont-179283205467855/
ASOA TENNIS,0615807500,asoa.tennis@gmail.com,https://www.asoa-antibes.fr/activitu00e9s/tennis/
ASGTCS VAUBAN,0493260978,tennissquashvauban@orange.fr,http://www.tennissquashvauban.fr/
ASLM TENNIS CANNES,0981166862,aslmtenniscannes@wanadoo.fr,https://www.aslmtenniscannes.fr/
AS MOURATOGLOU CC,0483881430,francois.elziere@toyota-europe.com,https://www.mouratoglou.com/
CSL CORNE OR,0493769444,cslco@orange.fr,None
AMSLF GALLIENI FREJUS,0494532422,contact@tennis-club-frejus.com,http://www.tennis-club-frejus.com
AS CASTAGNIERS,0493080511,contact@ascastagniers.fr,https://www.ascastagniers.fr/
ALL IN TENNIS COUNTRY CLUB DE GRASSE,0662592370,allincountryclubgrasse@gmail.com,http://www.tcgrasse.com/
ALL IN CÔTE D'AZUR TENNIS CLUB ACADEMY,0497023404,None,https://www.allin-cotedazur.com
AGASC TC MONTALEIGNE,0493317089,tennis@agasc.fr,http://tennis.agasc.fr/
TC MERLIMONT,0321942320,yves.ducarme@wanadoo.fr,None
ASS.SPORTS ET LOISIRS ST JACQUES,None,aslsaintjacques@gmail.com,https://www.facebook.com/AslTennisGrasseStJacques
TC LE TOUQUET,0321051933,letouquet.tennisclub@orange.fr,http://touquet-tennis-club.com
TC CONDETTE,0623682904,tennisclubcondette@gmail.com,http://tccondette.wix.com/tennisclubdecondette
TC COULOGNE,0321821010,tennisclubcoulogne@fft.fr,http://club.fft.fr/tennisclubcoulogne
TC BOULOGNE-SUR-MER,0321804602,tc.boulogne@wanadoo.fr,https://www.tennisclubboulognesurmer.net
SC ARDRESIEN,0321851422,scardres@fft.fr,http://scardres.comyr.com
AS AIR FRANCE VALBONNE,0497283388,giloublandin@gmail.com,None
TC BASTIDES DE GATTIERES,0493292023,tcbg@outlook.fr,https://ballejaune.com/club/tcbg
FJEP SAINT-ETIENNE-AU-MONT,None,andalat@gmail.com,None
ASS ROURETOISE DE TENNIS,0493777302,artlerouret@gmail.com,https://tennisclublerouret.com/
AS CUCQ,0321841127,cucqtennis@orange.fr,http://www.club.fft.fr/cucqtennis
VARS TC,None,59160089@fft.fr,https://tcvars16.wixsite.com/tcvars16
TC HARDELOT,0321837509,tchardelot@gmail.com,https://tchardelot.wixsite.com/tch62
TC GUINES,0668867783,tc.guines@laposte.net,https://www.facebook.com/tennis.guines.9
SOYAUX TC,0545959518,59160058@fft.fr,http://www.club.fft.fr/tc-soyaux
AMADEUS ATHLETIC ASSOCIATION,None,None,None
SIREUIL TC,None,fred.de.sireuil@gmail.com,http://www.tcsireuil.fr
SAS FOX'S CENTER,032134126,None,None
SAINT YRIEIX TCM,0545955126,tennisclub.st-yrieix@wanadoo.fr,None
SAINT MICHEL TC,0545914199,59160339@fft.fr,http://www.club.fft.fr/st-michel/
VALECHEL TC,0545606561,amdeforge@gmail.com,None
TAPONNAT FLEURIGNAC TC,0688673631,romaric.p@outlook.fr,https://www.facebook.com/Tennis-Club-Taponnat-Fleurignac-1857067977950603/
SAINT AMANT DE BOIXE TC,0545398872,59160012@fft.fr,None
SEGONZAC TC,0615796196,anne.charfallot@sfr.fr,http://www.club.fft.fr/tennisclubsegonzac
RUELLE TC,0545657436,59160010@fft.fr,http://www.club.fft.fr/tc.ruelle
BLERIOT TC,0682135359,btc.bleriot@gmail.com,https://tcbleriot.github.io/
SAINT SATURNIN TC,0545910071,blaise.badet@orange.fr,https://www.facebook.com/tennis.saintsaturnin
ROULLET SAINT ESTEPHE TC,0545664797,tcroullet@gmail.com,http://www.club.fft.fr/tcroullet/
PUYMOYEN TC,0675876734,tcpuymoyen@fft.fr,http://www.club.fft.fr/tcpuymoyen
ROCHEFOUCAULD TC (LA),0652088905,tclarochefoucauld@gmail.com,http://www.club.fft.fr/larochefoucauld
MORNAC TOUVRE TC,0545655046,59160605@fft.fr,http://club.quomodo.com/tennis-club-mornac-touvre/
NERSAC TCM,0545905271,None,None
MONTBRON TC,None,59160084@fft.fr,http://tcmontbron.fr
MANSLE TC,0609611137,patrice.lefebvre.5@wanadoo.fr,None
MAGNAC TC,0961418071,mcea@sfr.fr,http://www.club.fft.fr/tennisclubmagnac
LINARS TC,0545910955,tennis-club.linars.16@orange.fr,http://www.club.fft.fr/tc.linars
ISLE D ESPAGNAC T C,0545929305,tcie16340@gmail.com,http://www.club.fft.fr/tc.isledespagnac
JARNAC SPORTS,0545812755,59160007@fft.fr,None
AS ETAPLES TC,0321841144,asetaplestennis@bbox.fr,None
GOND PONTOUVRE AL,0545683484,tennis.algp@gmail.com,http://www.club.fft.fr/gptennis
FLEAC TC,None,tcfleac@gmail.com,None
STC CALAIS,0321340544,stccalais@gmail.com,http://www.stccalais.com
ROUILLAC TC,0613220877,59160103@fft.fr,http://www.club.fft.fr/tennis.club.rouillac
CHATEAUNEUF TC,0685138549,tennis.chateauneuf16@gmail.com,https://www.facebook.com/tennis.chateauneuf.9
COURONNE COC TENNIS,0545672511,59160011@fft.fr,http://www.club.fft.fr/co-couronne
MARILLAC TC,0545635410,eric.auther@sfr.fr,None
CHAMPNIERS TC,0678982624,nicolas.bourdelle@gmail.com,http://www.club.fft.fr/tcchampniers/
BARBEZIEUX TC,0545783840,59160003@fft.fr,http://www.tc-barbezieux.com
